JD,Magnitude,Uncertainty,HQuncertainty,Band,Observer Code,Comment Code(s),Comp Star 1,Comp Star 2,Charts,Comments,Transfomed,Airmass,Validation Flag,Cmag,Kmag,HJD,Star Name,Observer Affiliation,Measurement Method,Grouping Method,ADS Reference,Digitizer,Credit
2440383.7,7.7,,,Vis.,SKL,,,,,,,,V,,,,AC HER,,STD,,,,
2440384.6,7.6,,,Vis.,OV,,,,,,,,V,,,,AC HER,,STD,,,,
2440388.6,7.3,,,Vis.,SWR,,,,,,,,V,,,,AC HER,,STD,,,,
2440388.7,7.3,,,Vis.,HR,,,,,,,,V,,,,AC HER,,STD,,,,
2440389.6,7.5,,,Vis.,OV,,,,,,,,V,,,,AC HER,,STD,,,,
2440389.7,7.7,,,Vis.,BRJ,,,,,,,,V,,,,AC HER,,STD,,,,
2440389.7,7.3,,,Vis.,SWR,,,,,,,,V,,,,AC HER,,STD,,,,
2440391.4708,7.5,,,Vis.,ILS,,,,,,,,V,,,,AC HER,,STD,,,,
2440394.5305,7.4,,,Vis.,ILS,,,,,,,,V,,,,AC HER,,STD,,,,
2440394.6,7.8,,,Vis.,BRJ,,,,,,,,V,,,,AC HER,,STD,,,,
2440395.6,7.5,,,Vis.,OV,,,,,,,,V,,,,AC HER,,STD,,,,
2440395.7,6.8,,,Vis.,SKL,,,,,,,,V,,,,AC HER,,STD,,,,
2440396.7,7.0,,,Vis.,SKL,,,,,,,,V,,,,AC HER,,STD,,,,
2440398.7,7.7,,,Vis.,SKL,,,,,,,,V,,,,AC HER,,STD,,,,
2440402.7,7.9,,,Vis.,RNR,,,,,,,,V,,,,AC HER,,STD,,,,
2440404.6,8.4,,,Vis.,LS,,,,,,,,V,,,,AC HER,,STD,,,,
2440404.6,8.0,,,Vis.,OV,,,,,,,,V,,,,AC HER,,STD,,,,
2440404.7,7.9,,,Vis.,RNR,,,,,,,,V,,,,AC HER,,STD,,,,
2440405.7,8.5,,,Vis.,BRJ,,,,,,,,V,,,,AC HER,,STD,,,,
2440405.8,8.5,,,Vis.,SKL,,,,,,,,V,,,,AC HER,,STD,,,,
2440406.6,8.2,,,Vis.,RNR,,,,,,,,V,,,,AC HER,,STD,,,,
2440406.8,<8.8,,,Vis.,SKL,,,,,,,,V,,,,AC HER,,STD,,,,
2440408.6,8.6,,,Vis.,RNR,,,,,,,,V,,,,AC HER,,STD,,,,
2440409.6,8.3,,,Vis.,RNR,,,,,,,,V,,,,AC HER,,STD,,,,
2440410.6,8.3,,,Vis.,RNR,,,,,,,,V,,,,AC HER,,STD,,,,
2440411.6,8.8,,,Vis.,BRJ,,,,,,,,V,,,,AC HER,,STD,,,,
2440411.6,8.5,,,Vis.,OV,,,,,,,,V,,,,AC HER,,STD,,,,
2440411.6,7.9,,,Vis.,RNR,,,,,,,,V,,,,AC HER,,STD,,,,
2440412.6,8.6,,,Vis.,RNR,,,,,,,,V,,,,AC HER,,STD,,,,
2440414.4854,7.5,,,Vis.,ILS,,,,,,,,V,,,,AC HER,,STD,,,,
2440415.4416,7.5,,,Vis.,ILS,,,,,,,,V,,,,AC HER,,STD,,,,
2440415.6,7.8,,,Vis.,LS,,,,,,,,V,,,,AC HER,,STD,,,,
2440417.6,7.8,,,Vis.,BRJ,,,,,,,,V,,,,AC HER,,STD,,,,
2440417.6,7.7,,,Vis.,OV,,,,,,,,V,,,,AC HER,,STD,,,,
2440417.6,7.8,,,Vis.,RNR,,,,,,,,V,,,,AC HER,,STD,,,,
2440418.6,7.8,,,Vis.,RNR,,,,,,,,V,,,,AC HER,,STD,,,,
2440419.6,7.7,,,Vis.,RNR,,,,,,,,V,,,,AC HER,,STD,,,,
2440421.7,7.7,,,Vis.,RNR,,,,,,,,V,,,,AC HER,,STD,,,,
2440422.6,7.7,,,Vis.,RNR,,,,,,,,V,,,,AC HER,,STD,,,,
2440424.7,7.6,,,Vis.,RNR,,,,,,,,V,,,,AC HER,,STD,,,,
2440427.6,7.4,,,Vis.,BRJ,,,,,,,,V,,,,AC HER,,STD,,,,
2440427.6,7.6,,,Vis.,OV,,,,,,,,V,,,,AC HER,,STD,,,,
2440427.7,7.7,,,Vis.,RNR,,,,,,,,V,,,,AC HER,,STD,,,,
2440444.6,7.8,,,Vis.,OV,,,,,,,,V,,,,AC HER,,STD,,,,
2440445.6,7.8,,,Vis.,BRJ,,,,,,,,V,,,,AC HER,,STD,,,,
2440446.6,7.6,,,Vis.,LS,,,,,,,,V,,,,AC HER,,STD,,,,
2440454.6,7.8,,,Vis.,BRJ,,,,,,,,V,,,,AC HER,,STD,,,,
2440455.6,7.5,,,Vis.,LX,,,,,,,,V,,,,AC HER,,STD,,,,
2440455.6,7.6,,,Vis.,OV,,,,,,,,V,,,,AC HER,,STD,,,,
2440456.6,7.2,,,Vis.,LS,,,,,,,,V,,,,AC HER,,STD,,,,
2440458.6,7.7,,,Vis.,BRJ,,,,,,,,V,,,,AC HER,,STD,,,,
2440458.6,7.9,,,Vis.,OV,,,,,,,,V,,,,AC HER,,STD,,,,
2440460.6,7.7,,,Vis.,LS,,,,,,,,V,,,,AC HER,,STD,,,,
2440461.6,7.7,,,Vis.,BRJ,,,,,,,,V,,,,AC HER,,STD,,,,
2440465.7,7.8,,,Vis.,AC,,,,,,,,V,,,,AC HER,,STD,,,,
2440469.8,8.3,,,Vis.,SKL,,,,,,,,V,,,,AC HER,,STD,,,,
2440474.6,7.9,,,Vis.,BRJ,,,,,,,,V,,,,AC HER,,STD,,,,
2440474.6,7.7,,,Vis.,OV,,,,,,,,V,,,,AC HER,,STD,,,,
2440477.5,8.0,,,Vis.,OV,,,,,,,,V,,,,AC HER,,STD,,,,
2440479.6,8.3,,,Vis.,BRJ,,,,,,,,V,,,,AC HER,,STD,,,,
2440483.6,8.7,,,Vis.,BRJ,,,,,,,,V,,,,AC HER,,STD,,,,
2440483.6,8.8,,,Vis.,OV,,,,,,,,V,,,,AC HER,,STD,,,,
2440485.6,8.6,,,Vis.,RNR,,,,,,,,V,,,,AC HER,,STD,,,,
2440485.7,8.8,,,Vis.,BRJ,,,,,,,,V,,,,AC HER,,STD,,,,
2440486.5,8.7,,,Vis.,OV,,,,,,,,V,,,,AC HER,,STD,,,,
2440491.6,8.1,,,Vis.,BRJ,,,,,,,,V,,,,AC HER,,STD,,,,
2440493.5,7.7,,,Vis.,OV,,,,,,,,V,,,,AC HER,,STD,,,,
2440495.6,7.4,,,Vis.,LS,,,,,,,,V,,,,AC HER,,STD,,,,
2440499.5,7.1,,,Vis.,OV,,,,,,,,V,,,,AC HER,,STD,,,,
2440499.6,7.3,,,Vis.,BRJ,,,,,,,,V,,,,AC HER,,STD,,,,
2440504.5,7.2,,,Vis.,BRJ,,,,,,,,V,,,,AC HER,,STD,,,,
2440504.6,7.2,,,Vis.,OV,,,,,,,,V,,,,AC HER,,STD,,,,
2440509.6,7.6,,,Vis.,OV,,,,,,,,V,,,,AC HER,,STD,,,,
2440512.5,7.4,,,Vis.,BRJ,,,,,,,,V,,,,AC HER,,STD,,,,
2440512.5,7.6,,,Vis.,OV,,,,,,,,V,,,,AC HER,,STD,,,,
2440520.5,8.3,,,Vis.,BRJ,,,,,,,,V,,,,AC HER,,STD,,,,
2440520.5,8.0,,,Vis.,OV,,,,,,,,V,,,,AC HER,,STD,,,,
2440523.5,8.1,,,Vis.,OV,,,,,,,,V,,,,AC HER,,STD,,,,
2440525.5,8.4,,,Vis.,BRJ,,,,,,,,V,,,,AC HER,,STD,,,,
2440542.5,7.4,,,Vis.,BRJ,,,,,,,,V,,,,AC HER,,STD,,,,
2440542.5,7.5,,,Vis.,OV,,,,,,,,V,,,,AC HER,,STD,,,,
2440546.5,7.6,,,Vis.,BRJ,,,,,,,,V,,,,AC HER,,STD,,,,
2440552.5,8.4,,,Vis.,BRJ,,,,,,,,V,,,,AC HER,,STD,,,,
2440552.5,8.1,,,Vis.,OV,,,,,,,,V,,,,AC HER,,STD,,,,
2440561.5,8.8,,,Vis.,BRJ,,,,,,,,V,,,,AC HER,,STD,,,,
2440638.9,8.5,,,Vis.,BRJ,,,,,,,,V,,,,AC HER,,STD,,,,
2440641.9,7.9,,,Vis.,BRJ,,,,,,,,V,,,,AC HER,,STD,,,,
2440662.9,7.8,,,Vis.,BRJ,,,,,,,,V,,,,AC HER,,STD,,,,
2440680.9,7.6,,,Vis.,OV,,,,,,,,V,,,,AC HER,,STD,,,,
2440681.7,7.6,,,Vis.,HR,,,,,,,,V,,,,AC HER,,STD,,,,
2440684.7,7.6,,,Vis.,OV,,,,,,,,V,,,,AC HER,,STD,,,,
2440685.9,7.7,,,Vis.,BRJ,,,,,,,,V,,,,AC HER,,STD,,,,
2440692.8,7.5,,,Vis.,OV,,,,,,,,V,,,,AC HER,,STD,,,,
2440692.9,7.4,,,Vis.,BRJ,,,,,,,,V,,,,AC HER,,STD,,,,
2440695.9,7.8,,,Vis.,BRJ,,,,,,,,V,,,,AC HER,,STD,,,,
2440703.8,8.0,,,Vis.,LX,,,,,,,,V,,,,AC HER,,STD,,,,
2440708.9,8.8,,,Vis.,BRJ,,,,,,,,V,,,,AC HER,,STD,,,,
2440710.7,8.3,,,Vis.,HR,,,,,,,,V,,,,AC HER,,STD,,,,
2440713.7,8.2,,,Vis.,LX,,,,,,,,V,,,,AC HER,,STD,,,,
2440713.8,8.8,,,Vis.,BRJ,,,,,,,,V,,,,AC HER,,STD,,,,
2440727.6,7.5,,,Vis.,BRJ,,,,,,,,V,,,,AC HER,,STD,,,,
2440734.6,7.5,,,Vis.,OV,,,,,,,,V,,,,AC HER,,STD,,,,
2440734.7,7.0,,,Vis.,HR,,,,,,,,V,,,,AC HER,,STD,,,,
2440735.7,7.8,,,Vis.,BRJ,,,,,,,,V,,,,AC HER,,STD,,,,
2440737.7,7.6,,,Vis.,OV,,,,,,,,V,,,,AC HER,,STD,,,,
2440737.7,7.7,,,Vis.,RNR,,,,,,,,V,,,,AC HER,,STD,,,,
2440744.7,7.2,,,Vis.,HR,,,,,,,,V,,,,AC HER,,STD,,,,
2440745.6,7.8,,,Vis.,BRJ,,,,,,,,V,,,,AC HER,,STD,,,,
2440745.7,7.6,,,Vis.,LX,,,,,,,,V,,,,AC HER,,STD,,,,
2440751.6,7.9,,,Vis.,BRJ,,,,,,,,V,,,,AC HER,,STD,,,,
2440751.6,7.6,,,Vis.,OV,,,,,,,,V,,,,AC HER,,STD,,,,
2440752.7,7.7,,,Vis.,LX,,,,,,,,V,,,,AC HER,,STD,,,,
2440758.6,7.8,,,Vis.,BRJ,,,,,,,,V,,,,AC HER,,STD,,,,
2440758.6,7.6,,,Vis.,LX,,,,,,,,V,,,,AC HER,,STD,,,,
2440758.6,7.6,,,Vis.,OV,,,,,,,,V,,,,AC HER,,STD,,,,
2440761.6,7.8,,,Vis.,BRJ,,,,,,,,V,,,,AC HER,,STD,,,,
2440761.6,7.7,,,Vis.,OV,,,,,,,,V,,,,AC HER,,STD,,,,
2440765.6,7.6,,,Vis.,OV,,,,,,,,V,,,,AC HER,,STD,,,,
2440766.7,7.8,,,Vis.,BRJ,,,,,,,,V,,,,AC HER,,STD,,,,
2440773.6,7.8,,,Vis.,LX,,,,,,,,V,,,,AC HER,,STD,,,,
2440773.6,7.8,,,Vis.,OV,,,,,,,,V,,,,AC HER,,STD,,,,
2440774.6,8.5,,,Vis.,LS,,,,,,,,V,,,,AC HER,,STD,,,,
2440775.6,7.8,,,Vis.,BRJ,,,,,,,,V,,,,AC HER,,STD,,,,
2440780.6,8.1,,,Vis.,BRJ,,,,,,,,V,,,,AC HER,,STD,,,,
2440780.6,8.2,,,Vis.,LX,,,,,,,,V,,,,AC HER,,STD,,,,
2440780.6,7.9,,,Vis.,OV,,,,,,,,V,,,,AC HER,,STD,,,,
2440784.6,8.9,,,Vis.,BRJ,,,,,,,,V,,,,AC HER,,STD,,,,
2440784.6,8.5,,,Vis.,OV,,,,,,,,V,,,,AC HER,,STD,,,,
2440785.7,8.4,,,Vis.,LX,,,,,,,,V,,,,AC HER,,STD,,,,
2440789.6,8.8,,,Vis.,BRJ,,,,,,,,V,,,,AC HER,,STD,,,,
2440789.6,8.5,,,Vis.,OV,,,,,,,,V,,,,AC HER,,STD,,,,
2440791.7,8.2,,,Vis.,LX,,,,,,,,V,,,,AC HER,,STD,,,,
2440794.6,7.8,,,Vis.,BRJ,,,,,,,,V,,,,AC HER,,STD,,,,
2440799.7,6.9,,,Vis.,HR,,,,,,,,V,,,,AC HER,,STD,,,,
2440803.6,7.1,,,Vis.,LS,,,,,,,,V,,,,AC HER,,STD,,,,
2440810.6,7.8,,,Vis.,BRJ,,,,,,,,V,,,,AC HER,,STD,,,,
2440810.6,7.5,,,Vis.,OV,,,,,,,,V,,,,AC HER,,STD,,,,
2440810.7,7.5,,,Vis.,LX,,,,,,,,V,,,,AC HER,,STD,,,,
2440812.6,7.7,,,Vis.,BRJ,,,,,,,,V,,,,AC HER,,STD,,,,
2440816.6,8.2,,,Vis.,BRJ,,,,,,,,V,,,,AC HER,,STD,,,,
2440817.6,7.7,,,Vis.,LX,,,,,,,,V,,,,AC HER,,STD,,,,
2440820.6,8.1,,,Vis.,LX,,,,,,,,V,,,,AC HER,,STD,,,,
2440820.6,8.0,,,Vis.,OV,,,,,,,,V,,,,AC HER,,STD,,,,
2440821.6,8.2,,,Vis.,LX,,,,,,,,V,,,,AC HER,,STD,,,,
2440823.6,7.9,,,Vis.,OV,,,,,,,,V,,,,AC HER,,STD,,,,
2440824.6,8.2,,,Vis.,BRJ,,,,,,,,V,,,,AC HER,,STD,,,,
2440824.6,8.2,,,Vis.,LX,,,,,,,,V,,,,AC HER,,STD,,,,
2440825.6,8.2,,,Vis.,LX,,,,,,,,V,,,,AC HER,,STD,,,,
2440826.6,8.2,,,Vis.,BRJ,,,,,,,,V,,,,AC HER,,STD,,,,
2440828.6,7.6,,,Vis.,LX,,,,,,,,V,,,,AC HER,,STD,,,,
2440830.6,7.5,,,Vis.,LX,,,,,,,,V,,,,AC HER,,STD,,,,
2440830.6,7.4,,,Vis.,OV,,,,,,,,V,,,,AC HER,,STD,,,,
2440831.6,7.2,,,Vis.,LS,,,,,,,,V,,,,AC HER,,STD,,,,
2440831.6,7.3,,,Vis.,LX,,,,,,,,V,,,,AC HER,,STD,,,,
2440834.6,7.4,,,Vis.,BRJ,,,,,,,,V,,,,AC HER,,STD,,,,
2440834.6,7.5,,,Vis.,OV,,,,,,,,V,,,,AC HER,,STD,,,,
2440835.6,7.4,,,Vis.,LX,,,,,,,,V,,,,AC HER,,STD,,,,
2440837.6,7.4,,,Vis.,OV,,,,,,,,V,,,,AC HER,,STD,,,,
2440841.6,7.3,,,Vis.,BRJ,,,,,,,,V,,,,AC HER,,STD,,,,
2440841.6,7.4,,,Vis.,OV,,,,,,,,V,,,,AC HER,,STD,,,,
2440841.7,7.3,,,Vis.,LX,,,,,,,,V,,,,AC HER,,STD,,,,
2440846.5,7.3,,,Vis.,LX,,,,,,,,V,,,,AC HER,,STD,,,,
2440849.6,7.4,,,Vis.,BRJ,,,,,,,,V,,,,AC HER,,STD,,,,
2440849.6,7.7,,,Vis.,OV,,,,,,,,V,,,,AC HER,,STD,,,,
2440849.7,7.4,,,Vis.,LX,,,,,,,,V,,,,AC HER,,STD,,,,
2440852.5,7.7,,,Vis.,LX,,,,,,,,V,,,,AC HER,,STD,,,,
2440852.6,7.9,,,Vis.,OV,,,,,,,,V,,,,AC HER,,STD,,,,
2440855.6,8.4,,,Vis.,LX,,,,,,,,V,,,,AC HER,,STD,,,,
2440859.5,8.8,,,Vis.,BRJ,,,,,,,,V,,,,AC HER,,STD,,,,
2440864.6,8.4,,,Vis.,LX,,,,,,,,V,,,,AC HER,,STD,,,,
2440866.5,8.5,,,Vis.,BRJ,,,,,,,,V,,,,AC HER,,STD,,,,
2440866.6,7.9,,,Vis.,OV,,,,,,,,V,,,,AC HER,,STD,,,,
2440877.6,7.2,,,Vis.,OV,,,,,,,,V,,,,AC HER,,STD,,,,
2440878.5,6.9,,,Vis.,BRJ,,,,,,,,V,,,,AC HER,,STD,,,,
2440878.5,7.1,,,Vis.,LX,,,,,,,,V,,,,AC HER,,STD,,,,
2440883.5,7.1,,,Vis.,LX,,,,,,,,V,,,,AC HER,,STD,,,,
2440887.5,6.7,,,Vis.,BRJ,,,,,,,,V,,,,AC HER,,STD,,,,
2440888.6,7.1,,,Vis.,LX,,,,,,,,V,,,,AC HER,,STD,,,,
2440889.6,7.2,,,Vis.,BRJ,,,,,,,,V,,,,AC HER,,STD,,,,
2440889.6,7.0,,,Vis.,LX,,,,,,,,V,,,,AC HER,,STD,,,,
2440897.6,7.9,,,Vis.,BRJ,,,,,,,,V,,,,AC HER,,STD,,,,
2440899.6,7.9,,,Vis.,BRJ,,,,,,,,V,,,,AC HER,,STD,,,,
2440907.5,7.6,,,Vis.,OV,,,,,,,,V,,,,AC HER,,STD,,,,
2440912.6,7.6,,,Vis.,OV,,,,,,,,V,,,,AC HER,,STD,,,,
2440915.5,9.0,,,Vis.,LX,,,,,,,,V,,,,AC HER,,STD,,,,
2440928.5,7.8,,,Vis.,OV,,,,,,,,V,,,,AC HER,,STD,,,,
2440949.5,7.4,,,Vis.,BRJ,,,,,,,,V,,,,AC HER,,STD,,,,
2440958.9,7.6,,,Vis.,BRJ,,,,,,,,V,,,,AC HER,,STD,,,,
2440979.9,7.4,,,Vis.,BRJ,,,,,,,,V,,,,AC HER,,STD,,,,
2441008.9,8.0,,,Vis.,BRJ,,,,,,,,V,,,,AC HER,,STD,,,,
2441010.9,8.0,,,Vis.,BRJ,,,,,,,,V,,,,AC HER,,STD,,,,
2441034.6,7.6,,,Vis.,BRJ,,,,,,,,V,,,,AC HER,,STD,,,,
2441036.9,7.7,,,Vis.,BRJ,,,,,,,,V,,,,AC HER,,STD,,,,
2441045.8,7.6,,,Vis.,LX,,,,,,,,V,,,,AC HER,,STD,,,,
2441059.7,7.5,,,Vis.,OV,,,,,,,,V,,,,AC HER,,STD,,,,
2441060.8,6.7,,,Vis.,HR,,,,,,,,V,,,,AC HER,,STD,,,,
2441063.6,7.6,,,Vis.,BRJ,,,,,,,,V,,,,AC HER,,STD,,,,
2441063.7,7.3,,,Vis.,LX,,,,,,,,V,,,,AC HER,,STD,,,,
2441075.5444,7.5,,,Vis.,ILS,,,,,,,,V,,,,AC HER,,STD,,,,
2441078.8,7.8,,,Vis.,BRJ,,,,,,,,V,,,,AC HER,,STD,,,,
2441086.7,8.1,,,Vis.,BRJ,,,,,,,,V,,,,AC HER,,STD,,,,
2441086.7,8.3,,,Vis.,OV,,,,,,,,V,,,,AC HER,,STD,,,,
2441090.7,8.4,,,Vis.,LX,,,,,,,,V,,,,AC HER,,STD,,,,
2441094.7,7.8,,,Vis.,LX,,,,,,,,V,,,,AC HER,,STD,,,,
2441094.7,7.9,,,Vis.,OV,,,,,,,,V,,,,AC HER,,STD,,,,
2441099.6,7.5,,,Vis.,LX,,,,,,,,V,,,,AC HER,,STD,,,,
2441100.7,7.4,,,Vis.,LX,,,,,,,,V,,,,AC HER,,STD,,,,
2441100.7,7.6,,,Vis.,OV,,,,,,,,V,,,,AC HER,,STD,,,,
2441102.5,7.5,,,Vis.,ILS,,,,,,,,V,,,,AC HER,,STD,,,,
2441103.6,7.7,,,Vis.,BRJ,,,,,,,,V,,,,AC HER,,STD,,,,
2441104.7,7.4,,,Vis.,OV,,,,,,,,V,,,,AC HER,,STD,,,,
2441108.7,7.5,,,Vis.,OV,,,,,,,,V,,,,AC HER,,STD,,,,
2441113.6,7.8,,,Vis.,BRJ,,,,,,,,V,,,,AC HER,,STD,,,,
2441113.6,7.7,,,Vis.,LS,,,,,,,,V,,,,AC HER,,STD,,,,
2441113.6,7.6,,,Vis.,OV,,,,,,,,V,,,,AC HER,,STD,,,,
2441113.7,7.3,,,Vis.,HR,,,,,,,,V,,,,AC HER,,STD,,,,
2441113.7,7.6,,,Vis.,LX,,,,,,,,V,,,,AC HER,,STD,,,,
2441119.7,7.9,,,Vis.,BRJ,,,,,,,,V,,,,AC HER,,STD,,,,
2441119.7,7.5,,,Vis.,LX,,,,,,,,V,,,,AC HER,,STD,,,,
2441120.6,7.6,,,Vis.,OV,,,,,,,,V,,,,AC HER,,STD,,,,
2441121.6,7.5,,,Vis.,LX,,,,,,,,V,,,,AC HER,,STD,,,,
2441125.6,7.7,,,Vis.,OV,,,,,,,,V,,,,AC HER,,STD,,,,
2441127.4937,7.9,,,Vis.,ILS,,,,,,,,V,,,,AC HER,,STD,,,,
2441127.7,7.5,,,Vis.,LX,,,,,,,,V,,,,AC HER,,STD,,,,
2441129.6,7.7,,,Vis.,OV,,,,,,,,V,,,,AC HER,,STD,,,,
2441135.6,7.4,,,Vis.,BRJ,,,,,,,,V,,,,AC HER,,STD,,,,
2441135.6,7.5,,,Vis.,OV,,,,,,,,V,,,,AC HER,,STD,,,,
2441135.8,7.6,,,Vis.,LX,,,,,,,,V,,,,AC HER,,STD,,,,
2441138.6,7.8,,,Vis.,BRJ,,,,,,,,V,,,,AC HER,,STD,,,,
2441138.6,7.6,,,Vis.,LX,,,,,,,,V,,,,AC HER,,STD,,,,
2441138.6,7.5,,,Vis.,OV,,,,,,,,V,,,,AC HER,,STD,,,,
2441140.6,7.4,,,Vis.,LX,,,,,,,,V,,,,AC HER,,STD,,,,
2441145.6,7.5,,,Vis.,OV,,,,,,,,V,,,,AC HER,,STD,,,,
2441145.7,7.4,,,Vis.,BRJ,,,,,,,,V,,,,AC HER,,STD,,,,
2441146.7,7.6,,,Vis.,HR,,,,,,,,V,,,,AC HER,,STD,,,,
2441147.6,7.8,,,Vis.,BRJ,,,,,,,,V,,,,AC HER,,STD,,,,
2441147.6,7.5,,,Vis.,LX,,,,,,,,V,,,,AC HER,,STD,,,,
2441148.5006,7.8,,,Vis.,ILS,,,,,,,,V,,,,AC HER,,STD,,,,
2441148.6,7.5,,,Vis.,OV,,,,,,,,V,,,,AC HER,,STD,,,,
2441149.7,7.5,,,Vis.,LX,,,,,,,,V,,,,AC HER,,STD,,,,
2441150.5152,7.7,,,Vis.,ILS,,,,,,,,V,,,,AC HER,,STD,,,,
2441151.6,7.6,,,Vis.,OV,,,,,,,,V,,,,AC HER,,STD,,,,
2441153.6,7.9,,,Vis.,BRJ,,,,,,,,V,,,,AC HER,,STD,,,,
2441158.6,8.0,,,Vis.,BRJ,,,,,,,,V,,,,AC HER,,STD,,,,
2441158.7,8.2,,,Vis.,LX,,,,,,,,V,,,,AC HER,,STD,,,,
2441160.6,8.4,,,Vis.,LX,,,,,,,,V,,,,AC HER,,STD,,,,
2441164.6,8.5,,,Vis.,LX,,,,,,,,V,,,,AC HER,,STD,,,,
2441169.6,8.1,,,Vis.,BRJ,,,,,,,,V,,,,AC HER,,STD,,,,
2441169.6,8.1,,,Vis.,LX,,,,,,,,V,,,,AC HER,,STD,,,,
2441169.6,8.2,,,Vis.,OV,,,,,,,,V,,,,AC HER,,STD,,,,
2441172.6,7.7,,,Vis.,OV,,,,,,,,V,,,,AC HER,,STD,,,,
2441172.7,7.5,,,Vis.,LX,,,,,,,,V,,,,AC HER,,STD,,,,
2441173.6,7.4,,,Vis.,BRJ,,,,,,,,V,,,,AC HER,,STD,,,,
2441176.6,7.1,,,Vis.,LX,,,,,,,,V,,,,AC HER,,STD,,,,
2441176.7,7.3,,,Vis.,BRJ,,,,,,,,V,,,,AC HER,,STD,,,,
2441176.7,7.2,,,Vis.,OV,,,,,,,,V,,,,AC HER,,STD,,,,
2441178.6,7.1,,,Vis.,LX,,,,,,,,V,,,,AC HER,,STD,,,,
2441180.4124,7.3,,,Vis.,ILS,,,,,,,,V,,,,AC HER,,STD,,,,
2441180.6,7.0,,,Vis.,LX,,,,,,,,V,,,,AC HER,,STD,,,,
2441180.6,7.1,,,Vis.,OV,,,,,,,,V,,,,AC HER,,STD,,,,
2441181.6,7.2,,,Vis.,BRJ,,,,,,,,V,,,,AC HER,,STD,,,,
2441182.6,7.2,,,Vis.,LX,,,,,,,,V,,,,AC HER,,STD,,,,
2441185.6,7.0,,,Vis.,LX,,,,,,,,V,,,,AC HER,,STD,,,,
2441187.6,7.2,,,Vis.,LX,,,,,,,,V,,,,AC HER,,STD,,,,
2441187.6,7.5,,,Vis.,OV,,,,,,,,V,,,,AC HER,,STD,,,,
2441189.6,7.4,,,Vis.,LX,,,,,,,,V,,,,AC HER,,STD,,,,
2441194.6,7.7,,,Vis.,OV,,,,,,,,V,,,,AC HER,,STD,,,,
2441195.6,7.8,,,Vis.,BRJ,,,,,,,,V,,,,AC HER,,STD,,,,
2441202.6,8.1,,,Vis.,BRJ,,,,,,,,V,,,,AC HER,,STD,,,,
2441210.6,7.3,,,Vis.,BRJ,,,,,,,,V,,,,AC HER,,STD,,,,
2441210.7,7.5,,,Vis.,LX,,,,,,,,V,,,,AC HER,,STD,,,,
2441217.5,7.4,,,Vis.,BRJ,,,,,,,,V,,,,AC HER,,STD,,,,
2441217.6,7.5,,,Vis.,OV,,,,,,,,V,,,,AC HER,,STD,,,,
2441219.6,7.5,,,Vis.,LX,,,,,,,,V,,,,AC HER,,STD,,,,
2441220.5,7.6,,,Vis.,OV,,,,,,,,V,,,,AC HER,,STD,,,,
2441224.5,7.7,,,Vis.,BRJ,,,,,,,,V,,,,AC HER,,STD,,,,
2441224.5,7.6,,,Vis.,LX,,,,,,,,V,,,,AC HER,,STD,,,,
2441231.6,8.0,,,Vis.,BRJ,,,,,,,,V,,,,AC HER,,STD,,,,
2441231.6,8.1,,,Vis.,LX,,,,,,,,V,,,,AC HER,,STD,,,,
2441231.6,8.1,,,Vis.,OV,,,,,,,,V,,,,AC HER,,STD,,,,
2441232.6,8.3,,,Vis.,LX,,,,,,,,V,,,,AC HER,,STD,,,,
2441233.6,8.5,,,Vis.,BRJ,,,,,,,,V,,,,AC HER,,STD,,,,
2441233.6,8.4,,,Vis.,LX,,,,,,,,V,,,,AC HER,,STD,,,,
2441236.6,8.5,,,Vis.,BRJ,,,,,,,,V,,,,AC HER,,STD,,,,
2441236.6,8.4,,,Vis.,LX,,,,,,,,V,,,,AC HER,,STD,,,,
2441236.6,8.5,,,Vis.,OV,,,,,,,,V,,,,AC HER,,STD,,,,
2441237.5,8.5,,,Vis.,LX,,,,,,,,V,,,,AC HER,,STD,,,,
2441239.5,8.5,,,Vis.,BRJ,,,,,,,,V,,,,AC HER,,STD,,,,
2441239.5,8.5,,,Vis.,LX,,,,,,,,V,,,,AC HER,,STD,,,,
2441242.5,8.2,,,Vis.,LX,,,,,,,,V,,,,AC HER,,STD,,,,
2441242.6,8.1,,,Vis.,OV,,,,,,,,V,,,,AC HER,,STD,,,,
2441243.5,8.0,,,Vis.,LX,,,,,,,,V,,,,AC HER,,STD,,,,
2441245.5,8.0,,,Vis.,LX,,,,,,,,V,,,,AC HER,,STD,,,,
2441245.6,8.0,,,Vis.,OV,,,,,,,,V,,,,AC HER,,STD,,,,
2441246.5,8.2,,,Vis.,BRJ,,,,,,,,V,,,,AC HER,,STD,,,,
2441246.5,7.8,,,Vis.,LX,,,,,,,,V,,,,AC HER,,STD,,,,
2441251.5,7.3,,,Vis.,LX,,,,,,,,V,,,,AC HER,,STD,,,,
2441251.6,7.4,,,Vis.,OV,,,,,,,,V,,,,AC HER,,STD,,,,
2441253.5,7.4,,,Vis.,BRJ,,,,,,,,V,,,,AC HER,,STD,,,,
2441254.5,7.1,,,Vis.,LX,,,,,,,,V,,,,AC HER,,STD,,,,
2441260.5,7.1,,,Vis.,LX,,,,,,,,V,,,,AC HER,,STD,,,,
2441261.5,7.3,,,Vis.,BRJ,,,,,,,,V,,,,AC HER,,STD,,,,
